342	1	AC
335	10	TLE
153	9	TLE
259	6	WA
259	6	WA
220	1	AC
259	6	AC
259	8	TLE
259	8	TLE
318	3	RTE
318	3	RTE
318	3	RTE
318	3	RTE
243	8	WA
259	8	AC
318	3	RTE
335	9	TLE
318	3	RTE
243	8	WA
335	9	TLE
243	1	AC
318	3	RTE
243	8	WA
243	8	WA
318	3	AC
271	1	AC
271	2	WA
271	2	AC
271	3	TLE
318	3	RTE
318	3	AC
271	3	TLE
318	9	TLE
271	3	CE
167	1	WA
271	3	WA
167	1	AC
318	9	WA
271	3	WA
271	3	AC
295	2	TLE
167	2	WA
167	2	WA
167	2	WA
167	2	CE
167	2	WA
318	9	TLE
167	2	WA
167	2	AC
167	3	CE
167	3	AC
295	2	TLE
295	2	TLE
295	2	WA
295	2	WA
275	1	AC
242	9	TLE
318	9	TLE
318	9	TLE
318	9	TLE
213	8	AC
295	3	WA
318	9	TLE
318	9	AC
15	10	TLE
295	3	TLE
15	10	TLE
15	10	TLE
225	9	TLE
225	9	TLE
15	10	TLE
295	9	WA
225	9	TLE
295	9	TLE
295	10	TLE
300	2	AC
340	3	TLE
340	3	TLE
300	3	AC
300	9	WA
340	3	TLE
300	9	AC
300	10	WA
300	10	WA
300	10	AC
297	2	TLE
4	6	AC
4	2	AC
297	2	WA
4	8	AC
220	9	TLE
220	9	TLE
297	2	CE
297	2	TLE
297	3	TLE
297	2	TLE
297	2	WA
58	8	WA
314	2	WA
314	1	WA
297	2	CE
58	8	WA
297	1	CE
297	1	AC
58	8	AC
297	2	WA
297	2	WA
158	3	TLE
228	1	CE
228	1	CE
158	3	TLE
228	1	WA
228	1	CE
228	1	WA
228	1	WA
228	1	AC
158	3	CE
158	3	AC
402	4	WA
402	4	WA
228	2	AC
402	4	WA
312	2	WA
402	4	WA
402	4	WA
340	3	TLE
228	3	TLE
158	9	TLE
158	9	TLE
176	9	AC
158	9	CE
158	9	CE
318	2	WA
340	3	TLE
318	2	AC
228	3	TLE
297	2	TLE
297	2	TLE
228	2	WA
228	2	CE
228	2	WA
244	10	WA
244	10	WA
228	2	AC
78	2	AC
228	2	WA
228	2	AC
110	2	AC
297	2	AC
228	3	WA
228	3	WA
244	10	AC
297	3	WA
251	1	WA
251	1	WA
251	1	AC
228	3	TLE
244	1	CE
314	1	AC
244	1	AC
228	3	TLE
228	3	TLE
228	3	TLE
228	3	WA
158	9	TLE
228	3	CE
158	9	CE
228	3	CE
228	3	TLE
314	2	WA
228	3	TLE
314	2	WA
297	3	WA
239	5	AC
228	3	WA
158	9	TLE
243	1	AC
158	9	TLE
239	6	AC
228	3	TLE
228	3	TLE
297	3	WA
297	3	WA
158	9	CE
158	9	TLE
158	9	RTE
228	3	TLE
158	9	CE
297	3	TLE
297	3	TLE
239	8	TLE
239	8	WA
228	3	TLE
239	8	WA
253	6	WA
239	8	AC
228	3	WA
228	3	WA
297	3	WA
228	3	WA
228	3	AC
228	3	WA
228	3	WA
228	3	WA
228	3	AC
228	3	TLE
248	6	AC
297	3	WA
64	6	AC
64	8	AC
64	8	WA
64	4	AC
64	5	AC
64	7	AC
309	2	AC
309	3	WA
309	3	WA
309	3	WA
309	3	CE
309	3	AC
309	3	WA
309	3	TLE
309	3	WA
366	6	AC
309	3	AC
309	9	RTE
309	9	RTE
309	9	AC
106	1	CE
309	9	WA
106	1	AC
309	9	WA
309	9	WA
309	9	WA
309	9	WA
309	9	WA
309	9	WA
309	9	AC
309	10	RTE
309	10	AC
309	10	AC
106	2	CE
106	2	CE
106	2	CE
106	2	WA
106	2	WA
106	2	WA
106	2	CE
106	2	WA
106	2	WA
106	2	OLE
127	2	AC
227	3	TLE
254	2	AC
254	3	AC
254	4	AC
254	5	AC
254	6	AC
254	7	WA
254	7	TLE
254	7	TLE
254	7	AC
254	7	AC
254	8	AC
275	2	WA
43	9	WA
43	9	AC
43	10	AC
43	10	WA
405	2	WA
405	2	WA
43	10	AC
314	9	CE
275	2	WA
314	9	CE
295	1	WA
314	9	TLE
295	1	WA
405	2	AC
314	9	CE
314	9	TLE
314	9	TLE
405	3	WA
405	3	AC
405	9	WA
405	9	AC
405	10	AC
48	9	AC
48	10	AC
56	5	AC
56	4	AC
433	10	AC
253	6	AC
429	1	AC
429	1	WA
56	4	AC
433	3	WA
433	3	WA
228	9	TLE
433	3	WA
228	9	TLE
228	9	TLE
253	8	TLE
21	6	AC
228	9	TLE
228	9	TLE
21	8	TLE
228	9	TLE
21	8	WA
21	8	AC
21	8	AC
402	4	WA
402	4	WA
402	4	WA
124	9	TLE
248	8	AC
228	9	TLE
228	9	TLE
84	1	CE
228	9	TLE
84	1	CE
433	7	WA
84	1	AC
84	2	CE
84	2	WA
84	2	WA
84	2	WA
84	2	WA
84	2	AC
253	8	TLE
253	8	TLE
253	8	TLE
84	3	WA
253	8	TLE
84	3	WA
253	8	WA
253	8	WA
253	8	AC
124	10	WA
340	3	TLE
340	3	TLE
340	9	AC
176	10	AC
254	9	TLE
254	9	AC
254	10	AC
274	8	WA
5	6	WA
158	9	CE
402	5	AC
324	1	AC
324	1	WA
292	2	AC
158	9	CE
158	9	CE
158	9	CE
158	9	CE
324	2	WA
324	2	WA
158	9	TLE
292	3	AC
324	2	WA
324	2	WA
158	9	RTE
292	9	TLE
158	9	RTE
158	9	CE
158	9	CE
292	9	AC
292	10	AC
324	2	AC
132	8	AC
324	2	WA
275	2	AC
132	6	AC
54	2	AC
324	2	AC
5	6	AC
54	2	AC
227	3	WA
227	3	WA
54	2	AC
132	4	AC
132	5	AC
132	7	AC
5	8	TLE
107	9	WA
227	9	TLE
107	9	AC
84	3	WA
84	3	AC
5	8	WA
5	8	MLE
5	8	WA
311	6	WA
311	6	WA
84	9	TLE
146	1	AC
5	8	WA
84	9	TLE
227	3	TLE
227	3	CE
227	3	CE
227	3	AC
84	9	TLE
311	6	WA
227	10	TLE
227	10	CE
227	10	TLE
124	9	MLE
221	2	CE
146	2	AC
311	6	WA
146	3	WA
142	9	AC
146	3	WA
311	6	AC
142	10	WA
142	10	WA
221	3	TLE
221	2	CE
221	3	CE
158	9	RTE
142	10	WA
158	9	RTE
158	9	RTE
158	9	RTE
158	9	RTE
221	9	CE
261	2	AC
221	10	CE
261	3	AC
261	9	RTE
142	10	TLE
261	4	AC
261	5	AC
261	6	AC
261	7	AC
261	8	AC
311	8	WA
142	10	AC
311	8	WA
311	8	WA
311	8	WA
146	9	AC
146	10	AC
146	3	AC
311	8	WA
132	9	AC
222	2	WA
222	2	AC
275	1	AC
264	9	TLE
264	9	CE
275	2	CE
228	10	TLE
275	2	WA
275	2	CE
181	10	CE
340	3	AC
264	2	AC
132	2	AC
264	3	AC
264	9	OLE
132	3	AC
264	9	OLE
264	9	OLE
264	9	AC
132	9	AC
264	10	WA
132	10	AC
95	3	AC
264	10	AC
95	9	TLE
95	9	TLE
95	9	RTE
297	3	AC
95	9	TLE
95	9	TLE
95	9	CE
95	9	TLE
124	3	WA
124	3	WA
124	3	WA
237	9	WA
124	3	AC
181	10	WA
314	2	AC
181	10	AC
311	8	WA
311	8	AC
311	8	AC
237	1	AC
158	9	RTE
98	6	RTE
98	6	RTE
98	6	AC
297	9	TLE
228	9	TLE
134	1	WA
134	1	AC
134	9	AC
32	4	AC
110	3	TLE
32	5	AC
32	7	AC
110	3	TLE
110	3	WA
110	3	WA
110	3	WA
110	3	WA
5	8	WA
5	8	WA
110	3	WA
110	3	AC
110	3	AC
110	9	TLE
110	9	TLE
110	9	TLE
110	9	TLE
110	9	TLE
138	1	CE
138	1	AC
138	2	WA
5	9	TLE
276	6	WA
60	8	TLE
269	10	AC
276	6	AC
187	1	AC
147	1	AC
187	2	WA
187	2	AC
187	1	AC
147	2	WA
147	2	CE
147	2	WA
56	7	AC
276	8	WA
276	8	WA
314	9	TLE
276	8	WA
276	8	CE
276	8	AC
107	10	WA
107	10	WA
147	2	WA
147	2	AC
276	8	WA
147	3	WA
147	3	WA
147	3	WA
276	8	WA
276	8	AC
147	3	AC
147	9	TLE
147	9	TLE
250	2	WA
250	2	WA
250	2	AC
250	2	AC
250	2	AC
107	10	TLE
250	2	WA
250	2	WA
147	9	TLE
107	10	AC
147	9	TLE
147	9	TLE
147	9	TLE
147	9	TLE
147	9	TLE
147	9	TLE
135	4	RTE
147	9	TLE
147	9	WA
72	10	WA
72	10	AC
292	4	WA
292	4	WA
292	5	AC
292	5	AC
271	9	TLE
292	5	AC
271	9	WA
292	7	AC
292	7	AC
127	9	AC
271	9	WA
271	9	WA
271	9	WA
292	7	AC
90	1	CE
90	1	WA
187	9	TLE
90	1	WA
187	9	TLE
187	9	TLE
90	2	CE
90	2	TLE
90	2	TLE
261	1	WA
90	1	AC
261	1	AC
90	2	WA
90	2	WA
187	9	AC
187	10	WA
187	10	WA
90	2	WA
90	2	RTE
90	2	RTE
187	10	WA
90	2	TLE
187	10	WA
187	10	AC
90	2	CE
90	2	WA
90	2	WA
363	2	WA
363	2	WA
363	2	WA
363	2	WA
363	2	WA
363	2	WA
363	2	WA
158	6	WA
158	6	WA
363	2	WA
363	2	WA
363	2	WA
363	2	WA
363	2	WA
363	2	WA
363	2	AC
314	3	TLE
158	8	TLE
314	3	TLE
335	3	WA
314	3	TLE
335	3	CE
335	3	AC
227	9	AC
174	9	WA
124	10	TLE
174	9	WA
256	9	WA
174	9	WA
335	9	TLE
256	9	WA
227	10	AC
174	9	WA
256	9	CE
256	9	CE
256	9	MLE
256	9	MLE
256	9	WA
174	9	AC
174	9	WA
174	9	WA
174	9	WA
174	9	AC
174	9	WA
174	9	AC
174	9	AC
174	9	AC
87	2	AC
87	3	AC
87	9	WA
87	9	AC
87	10	AC
34	2	CE
34	2	RTE
129	3	AC
34	2	AC
307	9	TLE
307	9	TLE
174	9	CE
174	9	AC
129	9	MLE
174	9	AC
174	10	AC
174	10	AC
129	9	TLE
34	3	AC
239	9	TLE
239	9	WA
127	10	AC
135	10	AC
129	9	WA
129	9	TLE
129	9	WA
135	10	AC
239	9	WA
239	9	WA
34	9	WA
239	9	AC
239	9	AC
135	10	AC
135	10	AC
34	9	AC
135	10	AC
34	10	WA
135	10	AC
174	9	AC
135	10	AC
174	10	AC
34	10	AC
135	10	AC
174	10	AC
129	9	AC
129	9	AC
129	10	AC
158	9	TLE
158	9	RTE
158	9	RTE
158	9	RTE
158	9	RTE
158	9	RTE
158	9	RTE
158	9	RTE
158	9	CE
158	9	RTE
74	9	TLE
74	9	TLE
74	9	TLE
74	9	CE
83	1	CE
83	1	AC
74	9	TLE
318	3	RTE
318	3	AC
74	9	TLE
126	1	CE
126	1	CE
126	1	WA
329	1	WA
329	1	WA
329	1	AC
124	9	AC
275	3	AC
228	9	WA
228	9	AC
256	9	WA
5	9	TLE
256	9	WA
228	9	AC
228	9	TLE
256	9	WA
256	9	AC
256	9	WA
228	9	RTE
228	10	TLE
228	10	TLE
240	9	TLE
228	10	AC
314	3	TLE
240	10	WA
5	9	TLE
124	9	AC
158	9	TLE
401	6	WA
401	6	WA
401	6	WA
158	9	AC
14	6	AC
124	9	WA
124	9	TLE
158	9	AC
401	6	WA
401	6	WA
401	6	WA
307	9	AC
158	10	WA
401	6	WA
158	10	WA
158	10	AC
124	10	CE
33	1	WA
124	10	CE
401	6	WA
33	1	CE
124	10	AC
124	10	AC
33	1	RTE
220	3	AC
220	9	WA
220	9	TLE
447	2	AC
447	3	WA
447	3	AC
447	4	WA
223	1	CE
447	4	WA
447	4	AC
223	1	WA
447	4	AC
223	1	CE
223	1	AC
447	5	AC
447	6	AC
26	9	AC
447	7	AC
26	10	WA
447	7	WA
447	7	AC
33	1	WA
33	1	AC
256	10	CE
256	10	WA
256	10	CE
26	10	CE
26	10	CE
26	10	CE
26	10	AC
256	10	WA
322	2	WA
322	2	AC
256	10	WA
256	10	WA
322	3	WA
256	10	WA
256	10	AC
225	9	TLE
225	9	TLE
70	8	AC
225	9	AC
322	9	WA
322	9	TLE
322	9	TLE
225	10	AC
156	9	TLE
156	9	TLE
8	4	WA
8	4	WA
8	4	WA
8	4	WA
8	4	WA
8	4	WA
8	4	WA
8	4	WA
307	10	TLE
8	4	CE
8	4	WA
307	10	TLE
8	4	WA
164	1	WA
8	4	WA
164	1	WA
88	8	TLE
164	2	CE
164	2	WA
8	4	WA
88	8	WA
8	4	WA
88	8	WA
8	5	WA
8	5	AC
417	2	WA
417	2	AC
417	3	AC
417	9	TLE
417	9	WA
417	9	AC
417	10	AC
447	9	TLE
310	1	WA
310	1	WA
310	1	WA
14	8	WA
14	8	AC
447	9	AC
14	8	AC
310	2	WA
447	10	AC
447	10	AC
447	10	AC
310	2	AC
221	2	WA
310	3	WA
221	2	WA
221	2	CE
221	10	WA
310	3	AC
221	2	AC
221	3	CE
221	3	TLE
281	2	AC
427	9	TLE
221	3	TLE
427	9	TLE
221	9	TLE
192	9	TLE
192	9	TLE
221	3	TLE
192	9	TLE
192	9	TLE
312	9	AC
312	2	WA
236	1	AC
336	10	AC
221	10	CE
221	10	CE
221	10	WA
307	3	AC
307	3	AC
281	2	WA
281	2	AC
192	9	CE
165	6	WA
192	9	CE
307	9	TLE
165	6	WA
307	9	WA
192	9	TLE
307	9	WA
281	2	WA
307	9	WA
165	6	AC
165	6	AC
124	4	WA
124	4	AC
281	3	AC
165	8	WA
192	9	TLE
192	9	TLE
165	8	AC
200	4	AC
200	5	AC
120	2	WA
168	1	CE
168	1	CE
168	1	WA
168	1	AC
252	2	WA
252	2	WA
1	10	WA
1	10	WA
320	2	AC
1	10	WA
1	10	WA
1	10	WA
1	10	CE
1	10	AC
231	2	AC
320	2	WA
320	2	WA
288	2	AC
288	2	AC
288	1	WA
288	1	AC
288	3	WA
288	3	WA
288	3	WA
288	3	CE
288	3	CE
288	3	AC
314	9	TLE
288	9	WA
288	9	WA
288	9	WA
314	9	TLE
288	9	WA
288	10	CE
288	10	CE
288	10	AC
33	2	WA
314	9	TLE
33	2	WA
78	3	AC
33	2	WA
33	2	WA
33	2	WA
78	9	WA
33	2	WA
78	9	RTE
210	6	AC
124	6	AC
288	9	WA
78	9	RTE
288	9	AC
288	9	CE
288	9	TLE
260	6	WA
322	1	AC
33	9	TLE
33	9	CE
33	9	TLE
67	4	WA
355	9	CE
33	9	CE
33	9	TLE
33	9	TLE
33	9	TLE
67	4	AC
67	5	AC
153	9	TLE
316	2	WA
316	2	WA
153	9	TLE
67	4	AC
108	1	WA
108	1	WA
108	1	AC
224	1	CE
224	1	AC
51	6	AC
51	6	AC
58	6	WA
58	6	AC
260	8	TLE
249	8	WA
51	8	WA
51	8	WA
260	8	WA
260	8	WA
168	2	WA
52	6	WA
168	2	WA
52	6	AC
168	2	WA
51	8	WA
51	8	WA
168	2	AC
51	8	WA
51	8	CE
51	8	AC
62	2	CE
62	2	WA
62	2	WA
260	8	WA
62	2	AC
8	7	AC
281	9	AC
33	10	TLE
281	9	CE
33	2	WA
33	9	TLE
260	8	WA
33	10	TLE
168	9	TLE
260	8	TLE
260	8	WA
281	10	AC
281	10	AC
209	2	WA
22	1	AC
209	2	WA
209	2	WA
324	1	CE
324	1	AC
209	2	WA
209	2	WA
209	2	WA
209	2	WA
209	2	AC
324	2	WA
324	2	WA
324	2	WA
324	2	WA
324	2	WA
303	2	CE
324	2	WA
324	2	AC
238	1	WA
238	1	AC
238	2	AC
303	2	WA
324	3	CE
303	2	RTE
15	6	WA
324	3	WA
303	2	WA
197	1	WA
303	2	WA
197	1	CE
303	2	AC
197	1	AC
303	2	AC
15	8	TLE
324	3	WA
324	3	WA
324	3	WA
15	6	AC
324	2	AC
324	3	AC
15	8	WA
15	8	WA
15	8	WA
238	3	CE
238	3	WA
238	3	WA
15	8	WA
238	3	CE
238	3	WA
15	8	WA
103	3	TLE
15	8	WA
15	8	WA
206	1	WA
206	1	WA
206	1	AC
15	8	WA
238	9	TLE
15	8	WA
15	8	WA
238	9	TLE
103	3	AC
15	8	AC
103	3	AC
238	3	AC
238	9	TLE
95	10	TLE
197	2	AC
103	9	TLE
95	10	TLE
324	9	TLE
103	9	WA
103	9	WA
103	9	AC
103	9	AC
206	2	CE
103	9	AC
324	9	TLE
103	10	WA
238	10	WA
324	9	WA
103	10	AC
103	10	AC
14	9	WA
14	9	WA
324	9	WA
14	9	AC
14	10	AC
324	9	WA
324	9	WA
324	9	WA
247	9	WA
240	9	WA
247	9	CE
247	9	AC
240	9	RTE
324	9	AC
206	2	WA
240	9	AC
240	10	AC
206	2	WA
206	2	WA
206	2	WA
206	2	WA
324	10	WA
324	10	WA
324	10	WA
324	10	WA
324	10	WA
324	10	AC
324	10	CE
110	9	TLE
206	2	WA
110	9	CE
206	2	AC
110	9	WA
110	9	WA
110	9	AC
110	1	WA
110	1	AC
145	6	AC
206	3	RTE
206	3	RTE
206	3	RTE
145	8	AC
206	3	RTE
110	10	AC
206	3	RTE
206	3	RTE
249	8	WA
241	2	WA
241	2	AC
241	3	AC
241	9	TLE
241	9	CE
241	9	TLE
187	3	RTE
187	3	RTE
187	3	RTE
221	3	TLE
424	1	AC
424	1	AC
221	9	WA
424	2	AC
221	9	WA
221	9	CE
221	9	WA
221	9	WA
221	9	WA
221	9	WA
221	9	WA
221	9	AC
261	8	AC
98	10	WA
314	3	AC
261	7	WA
261	7	AC
211	2	WA
424	3	RTE
424	3	RTE
261	4	WA
424	3	AC
261	4	WA
424	3	RTE
424	3	TLE
424	3	TLE
261	4	AC
261	4	AC
98	10	AC
211	2	WA
27	6	AC
19	1	CE
19	1	WA
19	1	AC
27	8	WA
27	8	WA
107	6	AC
27	8	WA
27	8	WA
27	8	AC
27	8	WA
27	8	WA
27	8	WA
27	8	AC
27	8	AC
27	8	WA
27	8	AC
27	8	AC
98	8	AC
206	3	TLE
206	3	TLE
206	3	TLE
206	3	WA
206	3	TLE
206	3	TLE
206	3	AC
156	9	TLE
156	9	TLE
156	9	TLE
156	9	TLE
156	10	TLE
206	9	TLE
206	9	TLE
254	7	CE
222	2	AC
222	9	AC
222	10	AC
222	6	WA
222	6	WA
222	6	WA
222	6	AC
222	6	AC
195	4	WA
195	4	WA
39	9	TLE
206	9	RTE
98	4	AC
98	5	CE
98	5	CE
206	9	TLE
195	4	WA
98	5	AC
98	7	CE
98	7	AC
39	9	TLE
195	4	WA
206	9	CE
39	9	WA
206	9	TLE
39	9	TLE
317	1	AC
39	9	TLE
206	10	CE
206	10	TLE
78	10	TLE
221	10	WA
221	10	WA
78	10	AC
424	9	TLE
39	9	TLE
317	2	TLE
317	2	TLE
424	9	TLE
424	9	TLE
221	10	CE
221	10	CE
424	9	TLE
317	2	TLE
221	10	CE
78	9	AC
221	10	WA
424	10	TLE
424	10	TLE
424	10	TLE
156	9	TLE
156	9	AC
156	9	AC
156	9	WA
77	1	AC
305	2	WA
87	8	AC
156	10	WA
156	10	WA
206	9	CE
187	3	RTE
187	3	RTE
206	10	TLE
187	3	RTE
206	10	TLE
206	9	AC
206	10	CE
206	10	WA
206	10	WA
222	3	AC
425	9	WA
425	9	MLE
425	9	MLE
425	9	CE
425	9	MLE
349	6	AC
221	10	CE
221	10	CE
221	10	CE
221	10	CE
349	8	WA
349	8	WA
349	8	WA
221	3	TLE
221	3	CE
221	3	RTE
349	8	AC
303	9	TLE
221	3	CE
221	3	WA
9	3	AC
221	3	WA
303	9	TLE
221	3	WA
221	3	CE
303	9	TLE
221	3	WA
221	3	WA
221	1	AC
221	3	AC
9	10	WA
314	9	WA
314	9	AC
187	3	WA
314	10	CE
314	10	WA
314	10	AC
124	8	WA
124	8	WA
124	8	WA
288	9	AC
124	8	WA
187	3	TLE
187	3	AC
187	3	TLE
187	3	AC
415	2	AC
415	3	WA
415	2	WA
415	2	AC
415	3	AC
324	9	AC
415	6	RTE
415	6	AC
329	2	AC
329	3	AC
329	9	MLE
329	9	AC
329	10	AC
467	1	CE
308	1	WA
308	1	WA
308	1	WA
308	1	WA
308	1	WA
308	1	WA
308	1	WA
308	1	WA
308	1	WA
308	1	WA
308	1	WA
308	1	AC
222	3	AC
308	2	TLE
308	2	WA
308	2	WA
319	2	WA
308	2	WA
308	2	CE
308	3	AC
308	9	WA
308	9	WA
206	10	AC
308	2	TLE
308	2	AC
308	9	MLE
308	9	WA
4	4	WA
4	4	WA
158	6	WA
158	6	WA
436	5	WA
436	5	AC
158	6	AC
192	2	WA
192	2	CE
192	2	WA
192	2	WA
221	10	CE
221	10	WA
192	2	WA
192	2	CE
192	2	WA
257	2	CE
221	10	CE
192	2	WA
221	10	CE
257	3	CE
257	3	CE
257	3	CE
192	2	WA
221	10	CE
221	10	CE
257	3	CE
221	10	CE
317	2	WA
317	2	CE
317	2	WA
192	10	TLE
192	10	TLE
192	10	TLE
192	9	TLE
192	9	TLE
317	3	TLE
297	9	AC
297	10	WA
297	10	WA
317	3	TLE
192	9	TLE
319	2	WA
249	1	WA
192	9	TLE
249	1	AC
297	10	WA
192	9	WA
198	6	AC
192	9	WA
192	10	WA
297	10	AC
317	9	TLE
192	10	WA
198	8	WA
198	8	WA
198	8	WA
67	2	CE
67	2	AC
67	3	AC
319	2	WA
208	1	CE
208	1	WA
208	1	CE
208	1	CE
208	1	AC
67	6	AC
317	2	WA
317	2	WA
317	2	AC
317	2	WA
210	8	AC
67	4	WA
67	4	WA
67	4	AC
67	4	WA
67	4	AC
67	5	AC
317	3	WA
249	8	WA
317	3	TLE
67	8	WA
436	8	WA
67	8	WA
319	2	AC
67	8	CE
436	8	AC
67	8	WA
436	8	CE
67	8	CE
436	8	AC
67	8	WA
222	2	AC
67	8	WA
222	3	WA
67	8	WA
222	3	AC
222	9	AC
222	10	WA
222	10	AC
67	8	AC
436	10	WA
67	9	AC
436	10	WA
436	10	WA
436	10	WA
436	10	AC
436	10	WA
4	4	AC
400	2	WA
4	4	WA
4	4	AC
400	2	AC
436	10	AC
249	8	AC
67	10	WA
67	10	AC
415	9	MLE
260	6	WA
415	9	MLE
415	9	MLE
415	9	MLE
415	9	OLE
415	9	OLE
415	9	MLE
415	9	MLE
194	1	WA
415	9	AC
415	9	AC
194	1	AC
415	10	WA
415	10	WA
415	10	AC
415	9	WA
415	9	AC
415	10	AC
415	9	AC
194	2	CE
194	2	AC
194	3	CE
194	3	CE
194	3	AC
158	8	TLE
158	8	WA
158	8	WA
158	8	WA
158	8	WA
158	8	WA
143	2	AC
143	3	AC
143	4	AC
143	5	AC
143	6	AC
143	7	CE
143	8	AC
143	7	CE
158	8	AC
338	3	CE
143	7	AC
338	3	CE
338	3	AC
305	1	WA
305	1	WA
305	1	AC
231	9	MLE
338	9	AC
305	2	WA
336	2	AC
336	3	AC
336	9	AC
305	3	AC
231	10	MLE
234	9	AC
234	10	AC
284	2	CE
284	2	CE
284	2	CE
284	2	CE
284	2	CE
338	10	AC
284	2	WA
284	2	AC
68	6	AC
284	3	AC
284	9	AC
284	10	WA
284	10	WA
382	7	AC
284	10	AC
90	3	WA
90	3	WA
90	9	WA
90	9	WA
90	9	TLE
90	9	TLE
275	1	AC
309	8	AC
309	8	WA
309	8	WA
309	8	AC
209	3	TLE
331	1	CE
331	1	CE
331	1	CE
331	1	AC
331	2	AC
331	3	TLE
331	3	TLE
331	3	TLE
331	3	TLE
331	3	TLE
331	9	TLE
331	9	TLE
331	9	TLE
24	3	WA
24	3	WA
24	3	WA
24	3	AC
303	3	WA
303	3	AC
303	3	WA
303	3	WA
62	3	AC
303	9	TLE
303	9	TLE
303	9	TLE
24	7	WA
24	7	AC
303	9	TLE
303	9	TLE
179	1	AC
258	3	AC
179	2	AC
233	1	CE
233	1	CE
233	1	WA
233	1	AC
179	10	TLE
24	9	WA
24	9	WA
24	9	WA
24	9	AC
179	10	TLE
233	2	WA
340	10	WA
24	10	AC
53	8	AC
340	10	WA
233	2	WA
233	2	WA
233	2	WA
340	10	WA
179	10	AC
340	10	AC
179	9	AC
1354	1	CE
1354	1	WA
1354	1	AC
179	3	AC
233	2	WA
62	9	TLE
424	9	TLE
424	9	TLE
424	9	TLE
424	10	TLE
396	2	WA
396	2	AC
396	3	WA
396	3	WA
396	3	AC
396	3	TLE
396	3	AC
345	1	CE
345	1	AC
209	3	TLE
396	6	AC
419	9	AC
419	10	AC
1347	1	WA
1347	1	AC
209	3	TLE
1238	1	WA
1238	1	WA
196	2	CE
1238	1	WA
209	3	TLE
1238	1	AC
196	2	AC
1347	2	WA
196	9	TLE
1347	2	WA
115	2	CE
115	2	TLE
1347	2	CE
115	2	AC
1330	1	AC
331	3	AC
331	3	TLE
196	9	TLE
331	3	AC
1241	1	AC
331	9	TLE
68	8	AC
331	9	WA
259	4	AC
331	9	AC
259	5	AC
115	3	WA
115	3	WA
115	3	WA
115	3	AC
1241	2	AC
1347	2	WA
808	1	WA
1302	1	AC
1302	1	AC
1302	2	CE
1347	2	WA
808	1	WA
1302	2	AC
233	2	WA
209	3	CE
1302	9	TLE
209	3	CE
209	3	RTE
331	10	WA
1302	9	TLE
209	3	RTE
115	9	AC
209	3	CE
209	3	CE
1347	2	CE
331	9	AC
331	10	AC
1321	1	WA
1321	1	AC
1322	1	WA
88	6	AC
1322	1	AC
88	8	WA
1317	1	AC
307	10	WA
88	8	WA
307	10	CE
88	8	WA
307	10	WA
88	8	AC
1306	1	WA
285	2	WA
1306	1	AC
1306	1	AC
242	3	AC
242	9	CE
242	9	AC
60	3	WA
285	2	WA
60	3	WA
1293	1	WA
60	3	AC
242	10	CE
1293	1	WA
242	10	AC
1293	1	AC
1317	2	WA
1293	2	AC
196	9	WA
209	3	CE
209	3	CE
1363	1	WA
285	2	WA
196	9	MLE
285	2	WA
1363	3	CE
1322	2	WA
1363	3	CE
60	6	AC
285	2	AC
196	9	MLE
209	3	CE
1322	2	AC
1317	3	TLE
1411	1	WA
209	3	TLE
1411	1	CE
1363	1	AC
1411	1	AC
69	1	CE
1433	1	CE
69	1	CE
1411	1	AC
1411	1	AC
69	1	AC
1322	9	TLE
1322	9	TLE
1363	2	CE
1363	2	CE
1363	2	CE
196	9	TLE
1363	2	WA
69	2	WA
69	2	WA
69	2	WA
69	2	AC
1317	3	TLE
1322	9	WA
196	9	WA
1411	2	AC
1283	1	WA
1363	2	AC
1360	1	AC
1248	1	AC
1283	1	WA
1411	2	AC
1283	1	AC
808	1	AC
196	10	WA
196	10	WA
1283	2	AC
1363	3	AC
1347	2	CE
1363	9	WA
1363	3	AC
1283	3	AC
1411	9	AC
196	9	WA
1363	9	CE
1363	9	WA
1382	1	AC
1363	9	TLE
1411	10	WA
1411	10	WA
1411	10	AC
209	3	TLE
1283	9	TLE
1411	10	AC
1411	10	AC
1283	9	TLE
1283	9	TLE
1411	10	WA
1411	10	AC
1317	2	WA
1283	9	TLE
1249	1	AC
1249	2	WA
1289	1	AC
1289	2	AC
1249	2	WA
1249	2	AC
1290	1	WA
1283	9	TLE
1290	1	AC
1289	3	AC
1283	9	TLE
1247	1	AC
1289	9	TLE
1247	2	AC
1289	9	WA
1289	9	RTE
1289	9	AC
1289	10	AC
1247	3	AC
1290	2	AC
1247	9	TLE
1247	9	TLE
1433	1	WA
1290	3	AC
1295	1	WA
1433	1	WA
1290	9	TLE
1295	1	WA
1290	9	TLE
1295	1	WA
1295	1	AC
1295	1	AC
1404	1	CE
1247	9	TLE
1404	1	CE
1309	1	AC
1295	2	WA
1295	2	WA
1404	1	AC
1295	2	WA
1247	9	AC
1295	2	WA
1295	2	WA
1404	2	WA
1295	2	WA
1404	2	WA
1404	2	WA
1295	2	WA
330	2	WA
1295	3	TLE
1247	10	AC
1295	3	TLE
330	2	WA
1433	2	CE
1433	2	RTE
1433	1	AC
1433	2	WA
1295	2	WA
1277	1	CE
181	9	MLE
1277	1	WA
1277	1	AC
1295	9	TLE
1295	9	TLE
1244	1	AC
181	3	WA
181	3	AC
1295	2	WA
